variable,description,outcome_score,outcome_type,matching_keywords,is_binary,positive_rate,missing_pct,unique_count,quality_score,combined_score,eligible_for_label
var206072,No. of Nach Declined Transactions [Last 1 Month],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,62,1.0,0.5,False
var206073,No. of Nach Declined Transactions Last 3 Month,0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,32,1.0,0.5,False
var206074,No. of Nach Declined Transactions Last 6 Month,0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,48,1.0,0.5,False
var206075,No. of Nach Declined Transactions Last 12 Month,0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,62,1.0,0.5,False
var206076,No. of Nach Declined Transactions Last [Lifetime],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,63,1.0,0.5,False
var206086,No. of Loans Rejected [Last 1 Month],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,9,1.0,0.5,False
var206087,No. of Loans Rejected [Last 3 Months],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,9,1.0,0.5,False
var206088,No. of Loans Rejected [Last 6 Months],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,15,1.0,0.5,False
var206089,No. of Loans Rejected [Last 12 Months],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,25,1.0,0.5,False
var206090,No. of Loans Rejected [Lifetime] ,0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.010710887039624207,29,1.0,0.5,False
var207014,No. of Debit Money Transfers via wallet to wallet[Lifetime],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.057765899289315435,125,1.0,0.5,False
var207015,No. of Credit Money Transfers via wallet to wallet[Lifetime],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.057765899289315435,130,1.0,0.5,False
var201005,No. of Days Since Last CASA Negative Event [Lifetime],0.6,keyword_weighted,(negative\w*|noofnegativeevents),False,,0.5925206017534269,1062,0.7,0.42,False
var501003,Flag - BNPL Negative Event [Lifetime],0.6,keyword_weighted,(negative\w*|noofnegativeevents),True,0.15670923722883134,0.5370629087448622,2,0.7,0.42,False
var501004,No. of BNPL Negative Event [Lifetime],0.6,keyword_weighted,(negative\w*|noofnegativeevents),False,,0.5370629087448622,127,0.7,0.42,False
var501005,No. of Days Since Last BNPL Negative Event [Lifetime],0.6,keyword_weighted,(negative\w*|noofnegativeevents),False,,0.5370629087448622,775,0.7,0.42,False
var501036,No. of BNPL Transactions Declined Due To Overlimit [Lifetime],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,12,0.7,0.42,False
var501037,No. of Transactions Declined Due To Overlimit [Last 12 Months],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,11,0.7,0.42,False
var501038,No. of BNPL Transactions Declined Due To Overlimit [Last 6 Months],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,9,0.7,0.42,False
var501039,No. of BNPL Transactions Declined Due To Overlimit [Last 3 Months],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,7,0.7,0.42,False
var501040,No. of BNPL Transactions Declined Due To Overlimit [Last 2 Months],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,5,0.7,0.42,False
var501041,No. of BNPL Transactions Declined Due To Overlimit [Last 1 Month],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,4,0.7,0.42,False
var501042,No. of BNPL Transactions Declined Due To Overlimit [Last 15 Days],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,3,0.7,0.42,False
var501043,No. of BNPL Transactions Declined Due To Overlimit [Last 7 Days],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,3,0.7,0.42,False
var501100,Flag - BNPL Overlimit [Lifetime],0.6,keyword_weighted,over[-\s]?limit,True,0.028035339398180547,0.5370629087448622,2,0.7,0.42,False
var501105,No. of BNPL Transactions Declined Due To Overlimit [Between 30-60 Days],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,4,0.7,0.42,False
var501106,No. of BNPL Transactions Declined Due To Overlimit [Between 60-90 Days],0.6,keyword_weighted,over[-\s]?limit; (declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.5370629087448622,5,0.7,0.42,False
var206092,List of Loan Rejected Senders [Lifetime],0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),True,,0.776731660896151,1315,0.7,0.35,False
var207018,Amount of Debit Money Transfers via wallet to wallet,0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.7358318653951285,7651,0.7,0.35,False
var206026,Avg. Missed Payment Amount [Last 12 Months],0.75,keyword_weighted,(over\s?due|overdue|past.?due|arrear|miss(?:ed|ing)?|min[_\s-]?due|mindue),False,,0.8061106724169349,8025,0.3,0.22499999999999998,False
var206027,Avg. Missed Payment Amount [Last 6 Months],0.75,keyword_weighted,(over\s?due|overdue|past.?due|arrear|miss(?:ed|ing)?|min[_\s-]?due|mindue),False,,0.8604142622851242,5792,0.3,0.22499999999999998,False
var206028,Avg. Missed Payment Amount [Last 3 Months],0.75,keyword_weighted,(over\s?due|overdue|past.?due|arrear|miss(?:ed|ing)?|min[_\s-]?due|mindue),False,,0.909655996274474,3979,0.3,0.22499999999999998,False
var206029,Avg. Missed Payment Amount [Last 1 Month],0.75,keyword_weighted,(over\s?due|overdue|past.?due|arrear|miss(?:ed|ing)?|min[_\s-]?due|mindue),False,,0.9498876267994898,2202,0.3,0.22499999999999998,False
var203066,No. of Days Since Last MutualFund (Lumpsum) Negative Event [Lifetime],0.6,keyword_weighted,(negative\w*|noofnegativeevents),False,,0.9897345562777137,263,0.3,0.18,False
var207019,Amount of Credit Money Transfers via wallet to wallet,0.5,keyword_weighted,(declin\w*|reject\w*|insufficient|penalt\w*|bounced|nsf|chargeback),False,,0.8523760351495272,4035,0.3,0.15,False
cuid,,0.0,none,,True,,0.0,49325,1.0,0.0,False
customer_id_x,,0.0,none,,True,,0.0,49325,1.0,0.0,False
customer_id_y,,0.0,none,,True,,0.0,49389,1.0,0.0,False
refcode_x,,0.0,none,,True,,0.0,3,1.0,0.0,False
refcode_y,,0.0,none,,True,,0.0,3,1.0,0.0,False
refdate,,0.0,none,,True,,0.0,17,1.0,0.0,False
var101001,SMS Data Vintage [Lifetime],0.0,excluded,,False,,6.0742270546073014e-05,1811,1.0,0.0,False
var101002,Flag - Salaried Classification [Last 6 Months],0.0,none,,False,,0.016380165623924355,3,1.0,0.0,False
var101003,Amount of Income Calculated Using Bank Data [Last 6 Months],0.0,excluded,,False,,0.8668124481159772,5934,0.3,0.0,False
var101004,Data Quality Score,0.0,none,,False,,6.0742270546073014e-05,96,1.0,0.0,False
var101005,No. of Financial Source Messages[Lifetime],0.0,excluded,,False,,6.0742270546073014e-05,6208,1.0,0.0,False
var101006,Retail Lending Score,0.0,none,,False,,6.0742270546073014e-05,296,1.0,0.0,False
var101007,Flag - Self-Employed [Last 6 Months],0.0,none,,False,,0.19844499787402053,3,1.0,0.0,False
var101008,Flag - Merchant[Lifetime],0.0,none,,True,0.1723826714801444,0.057765899289315435,2,1.0,0.0,False
var101013,Amount of Monthly Net Income of the User [Last 6 Months],0.0,excluded,,False,,0.2658081759096155,32463,1.0,0.0,False
var101016,Source of Income [Last 6 Months],0.0,excluded,,False,,6.0742270546073014e-05,6,1.0,0.0,False
var101020,Ratio of Total Amount of Debt/Net Income [Last 6 Months],0.0,excluded,,False,,0.2658486707566462,1503,1.0,0.0,False
var101022,Flag - Gambling in bank or cc[Lifetime],0.0,none,,True,0.16923824565666384,6.0742270546073014e-05,2,1.0,0.0,False
var101024,Amount  Spent on  Gambling [Lifetime],0.0,none,,False,,6.0742270546073014e-05,3056,1.0,0.0,False
var101025,Affluence Score,0.0,none,,False,,6.0742270546073014e-05,3645,1.0,0.0,False
var101026,Flag - Ntc/Etc[Lifetime],0.0,none,,True,0.2072652168630786,6.0742270546073014e-05,2,1.0,0.0,False
var101027,Amount of Discretionary Income [Last 6 Months],0.0,excluded,,False,,6.0742270546073014e-05,35403,1.0,0.0,False
var101030,Loan Propensity Score,0.0,none,,False,,6.0742270546073014e-05,82,1.0,0.0,False
var101031,Flag - Phonepe Merchant[Lifetime],0.0,excluded,,True,0.0704045680962216,6.0742270546073014e-05,2,1.0,0.0,False
var101032,Flag - Paytm Merchant[Lifetime],0.0,none,,True,0.11256226460940348,6.0742270546073014e-05,2,1.0,0.0,False
var201001,No. of Casa Accounts [Lifetime],0.0,none,,False,,0.016380165623924355,70,1.0,0.0,False
var201002,No. of Unique Banks Where User Holds Casa Account [Lifetime],0.0,none,,False,,0.016380165623924355,21,1.0,0.0,False
var201003,Flag - Cheque Returned [Lifetime],0.0,none,,True,0.04013997529847674,0.016380165623924355,2,1.0,0.0,False
var201004,Flag - Current Account Holder [Lifetime],0.0,none,,True,0.08659942363112393,0.016380165623924355,2,1.0,0.0,False
var201010,No. of Debit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,2549,1.0,0.0,False
var201011,No. of Debit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,2070,1.0,0.0,False
var201012,No. of Debit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,1326,1.0,0.0,False
var201013,No. of Debit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,824,1.0,0.0,False
var201014,No. of Debit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,358,1.0,0.0,False
var201015,No. of Avg. Daily Debit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,872,1.0,0.0,False
var201016,No. of Avg. Daily Debit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,890,1.0,0.0,False
var201017,No. of Avg. Daily Debit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,903,1.0,0.0,False
var201018,No. of Avg. Daily Debit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,930,1.0,0.0,False
var201019,No. of Avg. Daily Debit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,640,1.0,0.0,False
var201020,Ratio of No. of Avg. Daily Debit Transactions [Last 1 Month] / [Last 3 Months],0.0,none,,False,,0.37220838648282006,315,1.0,0.0,False
var201022,Amount of Debit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,45708,1.0,0.0,False
var201023,Amount of Debit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,43628,1.0,0.0,False
var201024,Amount of Debit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,37601,1.0,0.0,False
var201025,Amount of Debit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,29289,1.0,0.0,False
var201026,Amount of Debit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,16341,1.0,0.0,False
var201027,Avg. Daily Amount of Debit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,43590,1.0,0.0,False
var201028,Avg. Daily Amount of Debit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,41691,1.0,0.0,False
var201029,Avg. Daily Amount of Debit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,36240,1.0,0.0,False
var201030,Avg. Daily Amount of Debit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,28743,1.0,0.0,False
var201031,Avg. Daily Amount of Debit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,16224,1.0,0.0,False
var201034,Avg. Monthly Amount of Debit Transactions [Lifetime],0.0,none,,False,,0.042620826499827895,45909,1.0,0.0,False
var201035,Avg. Monthly Amount of Debit Transactions [Last 12 Months],0.0,none,,False,,0.042620826499827895,43806,1.0,0.0,False
var201036,Avg. Monthly Amount of Debit Transactions [Last 6 Months],0.0,none,,False,,0.042620826499827895,37698,1.0,0.0,False
var201037,Avg. Monthly Amount of Debit Transactions [Last 3 Months],0.0,none,,False,,0.042620826499827895,29362,1.0,0.0,False
var201038,Avg. Monthly Amount of Debit Transactions [Last 1 Month],0.0,none,,False,,0.042620826499827895,16306,1.0,0.0,False
var201039,Ratio of Avg. Monthly Debit Amount [Last 1 Month]/ [Last 3 Months],0.0,none,,False,,0.3751645103160623,303,1.0,0.0,False
var201040,Ratio of Avg. Monthly Debit Amount [Last 30 Days]/ [Last 60-120 Days],0.0,none,,False,,0.3906740367288263,4104,1.0,0.0,False
var201041,Avg. Debit Amount per Transaction [Lifetime],0.0,none,,False,,0.051691672234708136,43711,1.0,0.0,False
var201042,Avg. Debit Amount per Transaction [Last 12 Months],0.0,none,,False,,0.09301666362955315,41697,1.0,0.0,False
var201043,Avg. Debit Amount per Transaction [Last 6 Months],0.0,none,,False,,0.21241572009961732,35901,1.0,0.0,False
var201044,Avg. Debit Amount per Transaction [Last 3 Months],0.0,none,,False,,0.37469881957520906,28062,1.0,0.0,False
var201045,Avg. Debit Amount per Transaction [Last 1 Month],0.0,none,,False,,0.6312336755147907,15854,0.7,0.0,False
var201047,Ratio of Avg. Debit Amount Per Transaction [Last 30 Days]/ [Last 60-120 Days],0.0,none,,False,,0.7235619267448217,1206,0.7,0.0,False
var201048,No. of Credit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,1798,1.0,0.0,False
var201049,No. of Credit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,1502,1.0,0.0,False
var201050,No. of Credit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,981,1.0,0.0,False
var201051,No. of Credit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,606,1.0,0.0,False
var201052,No. of Credit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,277,1.0,0.0,False
var201053,No. of Avg. Daily Credit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,707,1.0,0.0,False
var201054,No. of Avg. Daily Credit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,701,1.0,0.0,False
var201055,No. of Avg. Daily Credit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,693,1.0,0.0,False
var201056,No. of Avg. Daily Credit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,670,1.0,0.0,False
var201057,No. of Avg. Daily Credit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,449,1.0,0.0,False
var201058,Ratio of Avg. Daily Credit Transactions [Last 1 Month]/ [Last 3 Months],0.0,none,,False,,0.3950069853611128,314,1.0,0.0,False
var201060,Amount of Credit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,44519,1.0,0.0,False
var201061,Amount of Credit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,42423,1.0,0.0,False
var201062,Amount of Credit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,36139,1.0,0.0,False
var201063,Amount of Credit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,27396,1.0,0.0,False
var201064,Amount of Credit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,14329,1.0,0.0,False
var201065,Avg. Daily Amount of Credit Transactions [Lifetime],0.0,none,,False,,0.038733321184879224,42903,1.0,0.0,False
var201066,Avg. Daily Amount of Credit Transactions [Last 12 Months],0.0,none,,False,,0.038733321184879224,40996,1.0,0.0,False
var201067,Avg. Daily Amount of Credit Transactions [Last 6 Months],0.0,none,,False,,0.038733321184879224,35246,1.0,0.0,False
var201068,Avg. Daily Amount of Credit Transactions [Last 3 Months],0.0,none,,False,,0.038733321184879224,27189,1.0,0.0,False
var201069,Avg. Daily Amount of Credit Transactions [Last 1 Month],0.0,none,,False,,0.038733321184879224,14454,1.0,0.0,False
var201072,Avg. Monthly Amount of Credit Transactions [Lifetime],0.0,none,,False,,0.042620826499827895,44889,1.0,0.0,False
var201073,Avg. Monthly Amount of Credit Transactions [Last 12 Months],0.0,none,,False,,0.042620826499827895,42706,1.0,0.0,False
var201074,Avg. Monthly Amount of Credit Transactions [Last 6 Months],0.0,none,,False,,0.042620826499827895,36311,1.0,0.0,False
var201075,Avg. Monthly Amount of Credit Transactions [Last 3 Months],0.0,none,,False,,0.042620826499827895,27511,1.0,0.0,False
var201076,Avg. Monthly Amount of Credit Transactions [Last 1 Month],0.0,none,,False,,0.042620826499827895,14306,1.0,0.0,False
var201077,Ratio of Avg. Monthly Credit Transactions [Last 1 Month]/[Last 3 Months],0.0,none,,False,,0.3969304905950718,303,1.0,0.0,False
var201079,Avg. Credit Amount per Transaction [Lifetime],0.0,none,,False,,0.0688817347992468,43354,1.0,0.0,False
var201080,Avg. Credit Amount per Transaction [Last 12 Months],0.0,none,,False,,0.11065216951142967,41239,1.0,0.0,False
var201081,Avg. Credit Amount per Transaction [Last 6 Months],0.0,none,,False,,0.2349511024722104,34833,1.0,0.0,False
var201082,Avg. Credit Amount per Transaction [Last 3 Months],0.0,none,,False,,0.4031869444613173,26139,1.0,0.0,False
var201083,Avg. Credit Amount per Transaction [Last 1 Month],0.0,none,,False,,0.6603292231063597,13481,0.7,0.0,False
var201084,Ratio of Avg. Credit Amount Per Transaction [Last 1 Month]/[Last 3 Months],0.0,none,,False,,0.6603292231063597,459,0.7,0.0,False
var201093,Monthly Average Balance [Lifetime],0.0,excluded,,False,,0.12648565470043938,42716,1.0,0.0,False
var201094,Monthly Average Balance [Last 12 Months],0.0,excluded,,False,,0.16457105833282715,40861,1.0,0.0,False
var201095,Monthly Average Balance [Last 6 Months],0.0,excluded,,False,,0.2791107331592055,35231,1.0,0.0,False
var201096,Monthly Average Balance [Last 3 Months],0.0,excluded,,False,,0.4349551519569135,27600,1.0,0.0,False
var201097,Monthly Average Balance [Last 1 Month],0.0,excluded,,False,,0.6873190386523315,15192,0.7,0.0,False
var201100,Highest of Daily Summed Maximum Balances of All Accounts [Lifetime],0.0,none,,False,,0.12648565470043938,42546,1.0,0.0,False
var201101,Highest of Daily Summed Maximum Balances of All Accounts [Last 12 Months],0.0,none,,False,,0.16457105833282715,40653,1.0,0.0,False
var201102,Highest of Daily Summed Maximum Balances of All Accounts [Last 6 Months],0.0,none,,False,,0.2791107331592055,35041,1.0,0.0,False
var201103,Highest of Daily Summed Maximum Balances of All Accounts [Last 3 Months],0.0,none,,False,,0.4349551519569135,27413,1.0,0.0,False
var201104,Highest of Daily Summed Maximum Balances of All Accounts [Last 1 Month],0.0,none,,False,,0.6873190386523315,15087,0.7,0.0,False
var201105,Avg. of Monthly Maximum of Daily Summed Maximum Balances of All Accounts [Lifetime],0.0,none,,False,,0.12648565470043938,42813,1.0,0.0,False
